target_id	kind	file	bytes	sha256	source	status	reason	recorded
10AF_1	structure	10AF_1.cif.gz	95200	a33b5bd511fe6a14a5f145067000088e62989353aa2a51d0200e5d42b659b749	files.rcsb.org	ok		2026-09-25T21:51:39+08:00
10CX_1	structure	10CX_1.cif.gz	132864	d1e882e4866e7aeeedac43f98b877194f3ace0d36fcf820814f88355a2d83590	files.rcsb.org	ok		2026-09-25T21:51:39+08:00
10DA_1	structure	10DA_1.cif.gz	355522	d01395021c4840175f78e4cb31c242c25ed7d792bc436fcbd6d7e70fa265bed0	files.rcsb.org	ok		2026-09-25T21:51:40+08:00
10FS_1	structure	10FS_1.cif.gz	185168	f62644b3dfc963a90116ccd70668e93d4fc715a81ba30730fbfff8137f187c69	files.rcsb.org	ok		2026-09-25T21:51:40+08:00
10JX_1	structure	10JX_1.cif.gz	175374	14536aadb35229b77c7de8c1ff3a43cd1eeaa72ce1f338babee22d8babf1c8a3	files.rcsb.org	ok		2026-09-25T21:51:41+08:00
10UT_1	structure	10UT_1.cif.gz	156863	b6be18851cbb8d07c5aec60894b4dc0c22d452b01f01adbda3e37b045a93fe8e	files.rcsb.org	ok		2026-09-25T21:51:41+08:00
10UV_1	structure	10UV_1.cif.gz	132458	8f1b8574ca045d2953bee6817b6ee7a803ba1c2d728971a945eea05273fc3885	files.rcsb.org	ok		2026-09-25T21:51:42+08:00
10UW_1	structure	10UW_1.cif.gz	334780	fd00cd1de678fb48e0dbdfae1a1edaf72f54b7cc59d622c1b80e7c2a4e3cca36	files.rcsb.org	ok		2026-09-25T21:51:43+08:00
10UX_1	structure	10UX_1.cif.gz	315456	c3225b03277cd14ea714d2cc3a4f615bc75f023cf94355702af86295e1f64424	files.rcsb.org	ok		2026-09-25T21:51:44+08:00
10XE_1	structure	10XE_1.cif.gz	166388	4cf1ca5cc90d480531afc0c16b095e6eb26a88557bc2f234ce77cb041194e120	files.rcsb.org	ok		2026-09-25T21:51:45+08:00
10XG_1	structure	10XG_1.cif.gz	66559	db2977c23f7e44d6dea5565c8c55fef0e327b23faf0af41ee61f841d308de5a3	files.rcsb.org	ok		2026-09-25T21:51:45+08:00
10XH_1	structure	10XH_1.cif.gz	99862	59f88dcc802517c17e375c6e78ef8e896e652879456df9c540df27a308f4350e	files.rcsb.org	ok		2026-09-25T21:51:46+08:00
11CH_1	structure	11CH_1.cif.gz	53493	a212d21c0814ff650ff7a6536a014bbf5caccaa65ce7885fbc29f17e3ec45659	files.rcsb.org	ok		2026-09-25T21:51:46+08:00
11OW_1	structure	11OW_1.cif.gz	136912	b86dfd0e6bd1584e78ec52a98127cc9ca8638f0a56e831e6f1eecfed1861847d	files.rcsb.org	ok		2026-09-25T21:51:47+08:00
12FA_1	structure	12FA_1.cif.gz	81244	81fa7bc43a2aeb4c914618d582e77a9e7262ac9efc47d1983d4e2a1ff81f9715	files.rcsb.org	ok		2026-09-25T21:51:48+08:00
12HP_1	structure	12HP_1.cif.gz	201444	d45e726272c39263ee8828de6c7b9607071f98d0f3ff2d3c129ed42010f1ab7a	files.rcsb.org	ok		2026-09-25T21:51:49+08:00
12IS_1	structure	12IS_1.cif.gz	75769	bb51c51aebcd12cbf88cad00b52d2048b7b576468f8916cc307a85dde02a4d16	files.rcsb.org	ok		2026-09-25T21:51:50+08:00
12XX_1	structure	12XX_1.cif.gz	155311	78040edd3f90b8bd2f980ec784c1d00f55623cb2b225d4d2519a67b25d22cc72	files.rcsb.org	ok		2026-09-25T21:51:50+08:00
13EE_1	structure	13EE_1.cif.gz	159163	f96b6a10e8d0ea2e87d410f0e7e65e2984522e767c95e1241b891acd35beddd5	files.rcsb.org	ok		2026-09-25T21:51:51+08:00
13TX_1	structure	13TX_1.cif.gz	132641	eceda1b550d46a63581cb5fef698b7d243cc3d3d40795bb776b09db549495442	files.rcsb.org	ok		2026-09-25T21:51:52+08:00
21EJ_1	structure	21EJ_1.cif.gz	165375	742e5a753c26565e5ccc36bc7f22cc9f37f75f402c4adacbaef072d42c27d17c	files.rcsb.org	ok		2026-09-25T21:51:53+08:00
21LR_1	structure	21LR_1.cif.gz	58356	94c78ad000852dad455bcecd9d458f7e977afbd8d2da3df40f5feff8d4bd55e4	files.rcsb.org	ok		2026-09-25T21:51:54+08:00
21NG_1	structure	21NG_1.cif.gz	47371	8f5c779d075036ac50aeed76477ae55feaa0d53f5f8b38c925b6bced8460f0e1	files.rcsb.org	ok		2026-09-25T21:51:54+08:00
22FG_1	structure	22FG_1.cif.gz	42356	b85b585d0e876cb22f5cbe78d878286d987ff79cd501476fdbd3b324c0851808	files.rcsb.org	ok		2026-09-25T21:51:55+08:00
22FK_1	structure	22FK_1.cif.gz	123640	c8eb2ce62dd49737b3dc794da7d4b5c985692734f65c936c59a36bdc4c132f80	files.rcsb.org	ok		2026-09-25T21:51:55+08:00
22LX_1	structure	22LX_1.cif.gz	47233	c5f7fe382ac02316cb7582bc133d3d032a3ef555760349648cb842c6c68e58c8	files.rcsb.org	ok		2026-09-25T21:51:56+08:00
24MP_1	structure	24MP_1.cif.gz	182113	68e9838c5279dbfc6d7a606e65d975ea8d5efb99fb5fdb88b60e4acc21cdaf93	files.rcsb.org	ok		2026-09-25T21:51:56+08:00
26AO_1	structure	26AO_1.cif.gz	210715	d97802eb6ee410e44025ff2440a7fb8778db79fdcbe5df9c4ac13c80e9162bf3	files.rcsb.org	ok		2026-09-25T21:51:58+08:00
26JK_1	structure	26JK_1.cif.gz	137620	cada5376fd9f5717ca757a5703897a4082543aa938f011dafa2ca7b061e9d387	files.rcsb.org	ok		2026-09-25T21:51:58+08:00
26RW_1	structure	26RW_1.cif.gz	61625	818f257aa8e127523bed9fa4d4bd60e52bf57c00497998cd4ed2c70a5e9d7fb4	files.rcsb.org	ok		2026-09-25T21:51:58+08:00
27AA_1	structure	27AA_1.cif.gz	157327	a14ec226b51e8f38fb455bb6038c96aa55e004a57268106ea069ea90b85c62ea	files.rcsb.org	ok		2026-09-25T21:51:59+08:00
27AH_1	structure	27AH_1.cif.gz	101147	75191c84866a8e6a0821f5c562f22d9da99a419192cc76a9e43d6ad3174da314	files.rcsb.org	ok		2026-09-25T21:52:00+08:00
27JK_1	structure	27JK_1.cif.gz	50063	6a9ccec763d5ff7a6516884223e2b8ccc6ff2b9bdfa2c28f028724dc9e304ca4	files.rcsb.org	ok		2026-09-25T21:52:00+08:00
27WO_1	structure	27WO_1.cif.gz	32202	f71027e7ec8f199942e34b37ca9c02e5a233f111d0a6202190c082d8ed3d23ed	files.rcsb.org	ok		2026-09-25T21:52:00+08:00
28DB_1	structure	28DB_1.cif.gz	134393	03d4619732ded0617975164be89ccdff9482e64c6d3a756309d9b45afed06285	files.rcsb.org	ok		2026-09-25T21:52:01+08:00
29LI_1	structure	29LI_1.cif.gz	70783	49667a5a6f79604e3ea0b6db5351fd81d144f1de0a2c607f922ad25e031c37ef	files.rcsb.org	ok		2026-09-25T21:52:02+08:00
29LW_1	structure	29LW_1.cif.gz	135988	adf41879ab47cae97c1abc47d23d5b4e32d095e4d0e97271f8b2dedd20ea8233	files.rcsb.org	ok		2026-09-25T21:52:03+08:00
30JI_1	structure	30JI_1.cif.gz	110335	da1bc90e2efd4ce0105549ad1de56997e98afc8a8475ec417f2d5214a29a3622	files.rcsb.org	ok		2026-09-25T21:52:03+08:00
31KJ_1	structure	31KJ_1.cif.gz	114056	cca32cd2cfb36730304722ac00b080cf29eada8861c516bc4590b884682f6975	files.rcsb.org	ok		2026-09-25T21:52:04+08:00
32JG_1	structure	32JG_1.cif.gz	146203	e9dd9f86c8ca2a5caa35bbcbdb27941329d6e263bc20383d6bf55fe1eca282f0	files.rcsb.org	ok		2026-09-25T21:52:04+08:00
32OA_1	structure	32OA_1.cif.gz	155510	297d1cd5bf07714f5ff28378c8945dd380c3d299a7de35792fa667e5a63358b4	files.rcsb.org	ok		2026-09-25T21:52:05+08:00
32QT_1	structure	32QT_1.cif.gz	83707	c559015a6ff200865646e177ad51e6d0c5e13483b144093756799ec067cb4b3f	files.rcsb.org	ok		2026-09-25T21:52:06+08:00
35TM_1	structure	35TM_1.cif.gz	165593	e265fe78ab0729b23ce50b8c9ad28d071c0c0e65815cec7ab5124d6ff907b914	files.rcsb.org	ok		2026-09-25T21:52:07+08:00
36IQ_1	structure	36IQ_1.cif.gz	104296	2d7120b709784e5235ab39ca31fa98710192fe7877119e6ea0a4319412fcb43a	files.rcsb.org	ok		2026-09-25T21:52:08+08:00
36IW_1	structure	36IW_1.cif.gz	61357	d3474af7b5dd27f82551182d262043a63f5fe963563f79b41e78a5018bec6080	files.rcsb.org	ok		2026-09-25T21:52:08+08:00
36MB_1	structure	36MB_1.cif.gz	170083	a4c2844b68bddd8100f14986b0d347e052c9ac38428500fa3e8d8edffae02053	files.rcsb.org	ok		2026-09-25T21:52:09+08:00
37JY_1	structure	37JY_1.cif.gz	442169	127f09d9182e6ded3f63cbece4242c581e9e5fa9b812b62adb3b280560c93b83	files.rcsb.org	ok		2026-09-25T21:52:10+08:00
38LI_1	structure	38LI_1.cif.gz	169825	870eaa42ac7042163dcce792c335714e010aabdb7772eecff893b5d1c94ab6ed	files.rcsb.org	ok		2026-09-25T21:52:11+08:00
44ID_1	structure	44ID_1.cif.gz	111760	0cd28e31023e7cd9513f9521e9968b0525f49e848048f416f927d9aab56a77be	files.rcsb.org	ok		2026-09-25T21:52:11+08:00
7H47_1	structure	7H47_1.cif.gz	52129	19983a0a33c2b31c076513d5a766e6a92748142e86c5efde05c199b5d4dc4c9f	files.rcsb.org	ok		2026-09-25T21:52:12+08:00
7HI9_1	structure	7HI9_1.cif.gz	55514	dcbc0e5711689c97c985cc48dc6f55bd9efa2fa954a6746b3088aec02ab1a4e3	files.rcsb.org	ok		2026-09-25T21:52:12+08:00
8JMY_1	structure	8JMY_1.cif.gz	277350	ca3ab245c0207c7c8ecf2cb5519e9a5a5602f102b9053384b51c3579393ecf8d	files.rcsb.org	ok		2026-09-25T21:52:13+08:00
8JN0_1	structure	8JN0_1.cif.gz	85046	6cd27c4b7c8994d9df3ab0faa8130cd499903671f8660cbb1ab45e70950b283f	files.rcsb.org	ok		2026-09-25T21:52:13+08:00
8JNB_1	structure	8JNB_1.cif.gz	40465	35e512b9f2ecf7c35159fb61f432719316f37cdf4c3a06e9cecf418014b718a2	files.rcsb.org	ok		2026-09-25T21:52:14+08:00
8JQU_1	structure	8JQU_1.cif.gz	80794	43b1d9c1aa4ac4d868ffff8bf3e7478dbeb3a8513244fc740f32193c7a936a77	files.rcsb.org	ok		2026-09-25T21:52:15+08:00
8JU7_1	structure	8JU7_1.cif.gz	57226	6540f271e5fbfc14e15ac1742f3d63c6f167f87373e5dbb8f9be3c962389be9b	files.rcsb.org	ok		2026-09-25T21:52:15+08:00
8JU8_1	structure	8JU8_1.cif.gz	77696	70b85b5b7902cd907079c34307b6c5660933a7ce9995450250fffe1a4d9d57ea	files.rcsb.org	ok		2026-09-25T21:52:16+08:00
8JUC_1	structure	8JUC_1.cif.gz	50393	a91552ad939c1e0944e16049b49567b4050baea73d02f20ee0db14564181815a	files.rcsb.org	ok		2026-09-25T21:52:16+08:00
8JWD_1	structure	8JWD_1.cif.gz	86013	98a73df0ff9960dc48ea1224fcc1df5a488b102cac4e6fa1ef1954457abdd08f	files.rcsb.org	ok		2026-09-25T21:52:17+08:00
8JWS_1	structure	8JWS_1.cif.gz	183339	b7f736cbfa9c265110508c7f08e2dee06184de5152b5a6d94c33cf87263117d8	files.rcsb.org	ok		2026-09-25T21:52:18+08:00
8JYI_1	structure	8JYI_1.cif.gz	78618	b94ce77b589e2e2525fb3501a1462c7fdd33cf9ad5fd33bc8fab97435b76ab95	files.rcsb.org	ok		2026-09-25T21:52:18+08:00
8JZA_1	structure	8JZA_1.cif.gz	107031	46929cafc07e01054329696c69ca6a5cfd775f075385e01d6eab4251585fd09d	files.rcsb.org	ok		2026-09-25T21:52:19+08:00
8K1W_1	structure	8K1W_1.cif.gz	78609	60f48c95ef07e8202d6d4bf8d94aa8d7ca3ca994bcbb5d8da96f1eb777cfafb6	files.rcsb.org	ok		2026-09-25T21:52:20+08:00
8K4I_1	structure	8K4I_1.cif.gz	85572	3f01d8ae696a5532c74d73d79010bd900bfe9c17c6a82203fdceaf30cf8319e7	files.rcsb.org	ok		2026-09-25T21:52:20+08:00
8K4M_1	structure	8K4M_1.cif.gz	42170	4bdc80d3af1c72c76f5a95d455f0a7b4683ff492f4f6e7f03a076a7ab109003a	files.rcsb.org	ok		2026-09-25T21:52:21+08:00
8K6G_1	structure	8K6G_1.cif.gz	351137	8a95cc80a28302b135845fe83925d53015ec3931c63f93ed200040e4d39c0802	files.rcsb.org	ok		2026-09-25T21:52:22+08:00
8K75_1	structure	8K75_1.cif.gz	46435	c7e6304e869fc13a85d7ba9fa35e2f4369f8d4a4af7828f5a7ed29f1343c77d9	files.rcsb.org	ok		2026-09-25T21:52:22+08:00
8K84_1	structure	8K84_1.cif.gz	101924	f4801c8478a06f9df3c4df1a1cd703dec40ab8b5178f7db284c157580e70f18d	files.rcsb.org	ok		2026-09-25T21:52:23+08:00
8K9N_1	structure	8K9N_1.cif.gz	133331	ec4701d269723b64336825fefff6cacd182b3c7291c3b1df80e6be6a445dc961	files.rcsb.org	ok		2026-09-25T21:52:24+08:00
8KA7_1	structure	8KA7_1.cif.gz	65645	ccf8b97f3cccb9cf05ceec71ff3303a38150f1be21fc2b6542e00d81f392baa4	files.rcsb.org	ok		2026-09-25T21:52:25+08:00
8KAA_1	structure	8KAA_1.cif.gz	156403	6286cb2c95ecec9de1cfccb0a07eb05a7c3f118802fe8c1c37c5900aed6cfe24	files.rcsb.org	ok		2026-09-25T21:52:26+08:00
8KAC_1	structure	8KAC_1.cif.gz	69616	43eb6527236dce04866f322cea6565d27ce50172eb971e23f4076e1d52aa0d29	files.rcsb.org	ok		2026-09-25T21:52:26+08:00
8KBM_1	structure	8KBM_1.cif.gz	67388	66bd1d27acdebbbe2c7702c7c8b5c237938b6176f6782ed5dee4f71392b68a0f	files.rcsb.org	ok		2026-09-25T21:52:27+08:00
8KC1_1	structure	8KC1_1.cif.gz	48612	e8368ae98394e7322b5dcc39f28bd620086d3d1738630165f8b150c0b525824f	files.rcsb.org	ok		2026-09-25T21:52:27+08:00
8KHU_1	structure	8KHU_1.cif.gz	468051	4e4e11fa34da9a7115be8ba59644ccd65d6fef9eda4e405b0611e637cd829ae8	files.rcsb.org	ok		2026-09-25T21:52:28+08:00
8P91_1	structure	8P91_1.cif.gz	31080	9b302d01df394f3bd785337ecca438d940dd1b3af18eea4e1a4c43e890898a1c	files.rcsb.org	ok		2026-09-25T21:52:29+08:00
8PAQ_1	structure	8PAQ_1.cif.gz	96822	30b178149f92de83bf3f694699727a739e2fdc6fa20c95e116f5833b5f57e5db	files.rcsb.org	ok		2026-09-25T21:52:29+08:00
8PHN_1	structure	8PHN_1.cif.gz	41405	ce0a791e2353ea74ac95d6b21a46ad307438424ebe5af1b1661aadceac32e6ea	files.rcsb.org	ok		2026-09-25T21:52:29+08:00
8PHX_1	structure	8PHX_1.cif.gz	125686	606ed42b72286664a23d7881a3d1dc5ce3c4a382fcb025ce24aa82aca7e455a7	files.rcsb.org	ok		2026-09-25T21:52:30+08:00
8PHY_1	structure	8PHY_1.cif.gz	153281	52b0cd422623271788e5a351e55e5a206bae933f5dcc9322b0495a5af72aa26f	files.rcsb.org	ok		2026-09-25T21:52:31+08:00
8PJ7_1	structure	8PJ7_1.cif.gz	50377	2b62b2a90771df0564c255601ac4031539826af58f74fb02d9a5df1bbc5b2a4b	files.rcsb.org	ok		2026-09-25T21:52:31+08:00
8PJQ_1	structure	8PJQ_1.cif.gz	70715	f5a432b0b2f88e0bc39cf1f41f51c5c2b1d0a1fe394a38126bef3d72397599ec	files.rcsb.org	ok		2026-09-25T21:52:32+08:00
8PKR_1	structure	8PKR_1.cif.gz	168463	cf75745aa64cd5c42477098d1e376963768dddd7f3e4107e91e766ceee2dd0fe	files.rcsb.org	ok		2026-09-25T21:52:33+08:00
8PNM_1	structure	8PNM_1.cif.gz	604504	ee482628b2b3bd9429ebf604549932efc3868d0d6da70e178befdbcbad7c43b3	files.rcsb.org	ok		2026-09-25T21:52:34+08:00
8POR_1	structure	8POR_1.cif.gz	98016	8a1c2ed0d966af0a8e6056b1b5073d0139d6795429caffd71db1193a8ada8151	files.rcsb.org	ok		2026-09-25T21:52:35+08:00
8PQM_1	structure	8PQM_1.cif.gz	34586	471e6ace63ae4d5c003ffc2a48083545777a62d243cc6f54cc847d15a280c989	files.rcsb.org	ok		2026-09-25T21:52:35+08:00
8PQR_1	structure	8PQR_1.cif.gz	279702	5c3a460156d54c04a3e31c9e8b96384b73f8c29adc9ba0c33d591fe6361b4156	files.rcsb.org	ok		2026-09-25T21:52:36+08:00
8PR6_1	structure	8PR6_1.cif.gz	48107	0f7217ded0e2c227bc7df2b1e5eb347c5d320e599e9d2bd5b930f3641c3fc8fe	files.rcsb.org	ok		2026-09-25T21:52:37+08:00
8PRR_1	structure	8PRR_1.cif.gz	63030	825ceb28a0d141746f26633f462940caec253ab4f3bc43f0b2b300e43a5ab81f	files.rcsb.org	ok		2026-09-25T21:52:37+08:00
8PVZ_1	structure	8PVZ_1.cif.gz	153663	1e1b0691ebabab7b3c0f497f4b7194157b3674fb781eaf5f8ab3d81b02eb7d26	files.rcsb.org	ok		2026-09-25T21:52:38+08:00
8PWC_1	structure	8PWC_1.cif.gz	194271	ba04fb2a08c2af9adb5ff88e18566559d83115232b57fe6b235cd9032aaa5df7	files.rcsb.org	ok		2026-09-25T21:52:38+08:00
8PX5_1	structure	8PX5_1.cif.gz	48525	ee37073d86690dc2eb1af8605662727156dcd4fd54bdf638c8576defc5f06290	files.rcsb.org	ok		2026-09-25T21:52:39+08:00
8PYV_1	structure	8PYV_1.cif.gz	90937	3c13c506c321c139a638b93e67b67466a37fa4a6c73f571f392eea9a9528daf8	files.rcsb.org	ok		2026-09-25T21:52:39+08:00
8PYW_1	structure	8PYW_1.cif.gz	986072	a3e4c0e1ea4504c6dcf7aa8a1393f9478ad074261597752a4476a70702b4b282	files.rcsb.org	ok		2026-09-25T21:52:40+08:00
8PZO_1	structure	8PZO_1.cif.gz	140816	3bc3e19c81d62a9ac1a0ddaf9905af7118d535a02051fb34990d525a04df5016	files.rcsb.org	ok		2026-09-25T21:52:41+08:00
8Q0S_1	structure	8Q0S_1.cif.gz	69641	a969eadeba1118a333cff7842b740e19ba835dcf31392c655e7cf81375f37d06	files.rcsb.org	ok		2026-09-25T21:52:42+08:00
8Q1V_1	structure	8Q1V_1.cif.gz	98165	10e91ade03dd7ebaada4fbd3c7e7da0b711d62f1d3de02a36566a1a754c54534	files.rcsb.org	ok		2026-09-25T21:52:42+08:00
8Q1W_1	structure	8Q1W_1.cif.gz	110005	bdca648412016a756d96c4691bb152f612882381eab5db74683cea5b92ed183c	files.rcsb.org	ok		2026-09-25T21:52:43+08:00
8Q4E_1	structure	8Q4E_1.cif.gz	408539	8705b658bb4885b5e22b30115755699548ac5749e07e2f14c4dae16b6528f40e	files.rcsb.org	ok		2026-09-25T21:52:44+08:00
8Q53_1	structure	8Q53_1.cif.gz	43485	e7d8ff7b8a1993f53d81493dba9a48eaeff6339e7be88b354e27337825839b69	files.rcsb.org	ok		2026-09-25T21:52:44+08:00
8Q5F_1	structure	8Q5F_1.cif.gz	63093	c27317a0329e92637cc6bda11f3c7cb833d76d56b16c968cad7056d7819d32ee	files.rcsb.org	ok		2026-09-25T21:52:45+08:00
8Q6M_1	structure	8Q6M_1.cif.gz	134509	727476c4904e676bc1146a43e57f102eb7a642b247b81415168ccac10d583cef	files.rcsb.org	ok		2026-09-25T21:52:46+08:00
8Q6U_1	structure	8Q6U_1.cif.gz	157772	a0c02fc6bb8f4eb3753d3a822444839a5102234c33397a54041f20e4db18eff0	files.rcsb.org	ok		2026-09-25T21:52:47+08:00
8Q78_1	structure	8Q78_1.cif.gz	433242	6089e46ec010769f40bfe4014ee1e3595af5b0d1a7cb1e389a8cb36e001329ae	files.rcsb.org	ok		2026-09-25T21:52:47+08:00
8QAO_1	structure	8QAO_1.cif.gz	59045	224cc800e72e1511b3fd9e4718c0ae6fca524cb0424cded02b8d388700f2116a	files.rcsb.org	ok		2026-09-25T21:52:48+08:00
8QAZ_1	structure	8QAZ_1.cif.gz	91090	783af1565e561474e94175bee79431ba4b6fdc05b1fe423555f2fa4cd0486bee	files.rcsb.org	ok		2026-09-25T21:52:49+08:00
8QB1_1	structure	8QB1_1.cif.gz	228598	bfebecb23b387d2e96fb426d065bc2733378eeac35b87dce879101b105c88a17	files.rcsb.org	ok		2026-09-25T21:52:50+08:00
8QF3_1	structure	8QF3_1.cif.gz	194770	00ab7b15a192c2166655c20412c07103127d4ef4b7b120f18a102e9f8a832fc1	files.rcsb.org	ok		2026-09-25T21:52:51+08:00
